# ID	mag_nuv	magerr_nuv	mag_fuv	magerr_fuv	u_mag_auto_ext_corr	u_magerr_auto	g_mag_auto_ext_corr	g_magerr_auto	r_mag_auto_ext_corr	r_magerr_auto	i_mag_auto_ext_corr	i_magerr_auto	z_mag_auto_ext_corr	z_magerr_auto	yAperMag4	yAperMag4Err	j_1AperMag4	j_1AperMag4Err	hAperMag4	hAperMag4Err	kAperMag4	kAperMag4Err	yAperMag4_vhs	yAperMag4Err_vhs	jAperMag4_vhs	jAperMag4Err_vhs	hAperMag4_vhs	hAperMag4Err_vhs	ksAperMag4_vhs	ksAperMag4Err_vhs	j_m	j_msigcom	h_m	h_msigcom	k_m	k_msigcom	w1mpro	w1sigmpro	w2mpro	w2sigmpro	w3mpro	w3sigmpro	w4mpro	w4sigmpro	context	redshift	filter_count_context	gal_context	sdss_context	ukidss_context	wise_context	xray_obsid	xray_ra	xray_dec	xray_radec_err	dist_nn	xray_ext_flag	soft_flux	soft_flux_error_high	soft_flux_error_low	soft_counts	soft_flux_detml	hard_flux	hard_flux_error_high	hard_flux_error_low	hard_counts	full_flux	full_flux_error_high	full_flux_error_low	full_counts	lum_soft	lum_hard	lum_full	sdss_rej	sdss_objid	sdss_ra	sdss_dec	sdss_rel	sdss_dist	sdss_coadd	specobjid	obj_class	z_src	nvv_var	psf_prob	psf_prob_revised	var_flag_qso	var_matched	var_chi_2	var_a	var_gamma	z_warning	ext_u	ext_g	ext_r	ext_i	ext_z	u_run_id	u_x_image	u_y_image	u_coadd_ra	u_coadd_dec	u_phot_6	u_photerr_6	u_phot_8	u_photerr_8	u_phot_10	u_photerr_10	u_phot_12	u_photerr_12	u_phot_20	u_photerr_20	u_mag_auto	u_mag_petro	u_magerr_petro	u_a_image	u_b_image	u_theta_image	u_ellip	u_kron_rad	u_petro_rad	u_fwhm_image	u_flags	u_groupid	u_groupsize	g_run_id	g_x_image	g_y_image	g_coadd_ra	g_coadd_dec	g_phot_6	g_photerr_6	g_phot_8	g_photerr_8	g_phot_10	g_photerr_10	g_phot_12	g_photerr_12	g_phot_20	g_photerr_20	g_mag_auto	g_mag_petro	g_magerr_petro	g_a_image	g_b_image	g_theta_image	g_ellip	g_kron_rad	g_petro_rad	g_fwhm_image	g_flags	g_groupid	g_groupsize	r_run_id	r_x_image	r_y_image	r_coadd_ra	r_coadd_dec	r_phot_6	r_photerr_6	r_phot_8	r_photerr_8	r_phot_10	r_photerr_10	r_phot_12	r_photerr_12	r_phot_20	r_photerr_20	r_mag_auto	r_mag_petro	r_magerr_petro	r_a_image	r_b_image	r_theta_image	r_ellip	r_kron_rad	r_petro_rad	r_fwhm_image	r_flags	r_groupid	r_groupsize	i_run_id	i_x_image	i_y_image	i_coadd_ra	i_coadd_dec	i_phot_6	i_photerr_6	i_phot_8	i_photerr_8	i_phot_10	i_photerr_10	i_phot_12	i_photerr_12	i_phot_20	i_photerr_20	i_mag_auto	i_mag_petro	i_magerr_petro	i_a_image	i_b_image	i_theta_image	i_ellip	i_kron_rad	i_petro_rad	i_fwhm_image	i_flags	i_groupid	i_groupsize	z_run_id	z_x_image	z_y_image	z_coadd_ra	z_coadd_dec	z_phot_6	z_photerr_6	z_phot_8	z_photerr_8	z_phot_10	z_photerr_10	z_phot_12	z_photerr_12	z_phot_20	z_photerr_20	z_mag_auto	z_mag_petro	z_magerr_petro	z_a_image	z_b_image	z_theta_image	z_ellip	z_kron_rad	z_petro_rad	z_fwhm_image	z_flags	z_groupid	z_groupsize	u_point_source	g_point_source	r_point_source	i_point_source	z_point_source	galex_objid	tilenum	ra_gal	dec_gal	E_BV	fov_radius	flux_nuv	flux_fuv	fluxerr_nuv	fluxerr_fuv	glon	glat	s2n_nuv	s2n_fuv	BKGRND_FLUX_NUV	BKGRND_FLUX_FUV	EFF_EXPTIME_NUV	EFF_EXPTIME_FUV	ARTIFACT_NUV	ARTIFACT_FUV	MAG_D3P0_NUV	MAGERR_D3P0_NUV	MAG_D3P0_FUV	MAGERR_D3P0_FUV	MAG_D4P5_NUV	MAGERR_D4P5_NUV	MAG_D4P5_FUV	MAGERR_D4P5_FUV	MAG_D7P5_NUV	MAGERR_D7P5_NUV	MAG_D7P5_FUV	MAGERR_D7P5_FUV	MAG_D12P0_NUV	MAGERR_D12P0_NUV	MAG_D12P0_FUV	MAGERR_D12P0_FUV	MAG_D18P0_NUV	MAGERR_D18P0_NUV	MAG_D18P0_FUV	MAGERR_D18P0_FUV	MAG_D25P5_NUV	MAGERR_D25P5_NUV	MAG_D25P5_FUV	MAGERR_D25P5_FUV	MAG_D34P5_NUV	MAGERR_D34P5_NUV	MAG_D34P5_FUV	MAGERR_D34P5_FUV	FLUX_D3P0_NUV	FLUX_D3P0_FUV	FLUX_D4P5_NUV	FLUX_D4P5_FUV	FLUX_D7P5_NUV	FLUX_D7P5_FUV	FLUX_D12P0_NUV	FLUX_D12P0_FUV	FLUX_D18P0_NUV	FLUX_D18P0_FUV	FLUX_D25P5_NUV	FLUX_D25P5_FUV	FLUX_D34P5_NUV	FLUX_D34P5_FUV	FLUXERR_D3P0_NUV	FLUXERR_D3P0_FUV	FLUXERR_D4P5_NUV	FLUXERR_D4P5_FUV	FLUXERR_D7P5_NUV	FLUXERR_D7P5_FUV	FLUXERR_D12P0_NUV	FLUXERR_D12P0_FUV	FLUXERR_D18P0_NUV	FLUXERR_D18P0_FUV	FLUXERR_D25P5_NUV	FLUXERR_D25P5_FUV	FLUX20_RADIUS_NUV	FLUX50_RADIUS_NUV	FLUX80_RADIUS_NUV	FLUX90_RADIUS_NUV	FLUX95_RADIUS_NUV	FLUX_MAX_NUV	FWHM_NUV	FLUX20_RADIUS_FUV	FLUX50_RADIUS_FUV	FLUX80_RADIUS_FUV	FLUX90_RADIUS_FUV	FLUX95_RADIUS_FUV	FWHM_FUV	flags_nuv	flags_fuv	class_star	BKGRND_MAG_NUV	BKGRND_MAG_FUV	extended	FLUX_3UL_FUV	MAG_3UL_FUV	FLUX_D6P0_3UL_FUV	MAG_D6P0_3UL_FUV	manflag	GroupID_gal_old	GroupSize_gal_old	Separation_gal	GroupID_gal	GroupSize_gal	designation_wise	ra_wise	dec_wise	sigra	sigdec	sigradec	w1snr	w1rchi2	w2snr	w2rchi2	w3snr	w3rchi2	w4snr	w4rchi2	rchi2	nb	na	w1sat	w2sat	w3sat	w4sat	cc_flags	ext_flg	var_flg	ph_qual_wise	moon_lev	w1nm	w1m	w2nm	w2m	w3nm	w3m	w4nm	w4m	tmass_key	j_m_2mass	j_msig_2mass	h_m_2mass	h_msig_2mass	k_m_2mass	k_msig_2mass	GroupID_wise_old	GroupSize_wise_old	Separation_wise	GroupID_wise	GroupSize_wise	ra_2mass_point	dec_2mass_point	err_maj	err_min	err_ang	designation_2mass_point	j_cmsig	j_snr	h_cmsig	h_snr	k_cmsig	k_snr	ph_qual_2mass_point	rd_flg	bl_flg	cc_flg_2mass_point	ndet	gal_contam	mp_flg	j_h	h_k	j_k	GroupID_2mass_point_old	GroupSize_2mass_point_old	Separation_2mass_point	GroupID_2mass_point	GroupSize_2mass_point	sourceID	ra_ukidss	dec_ukidss	ra_vhs	dec_vhs	sigRA	sigDec	epoch	muRa	muDec	sigMuRa	sigMuDec	l	b	yAperMag3	yAperMag3Err	yAperMag6	yAperMag6Err	j_1AperMag3	j_1AperMag3Err	j_1AperMag6	j_1AperMag6Err	j_2AperMag3	j_2AperMag3Err	j_2AperMag6	j_2AperMag6Err	hAperMag3	hAperMag3Err	hAperMag6	hAperMag6Err	kAperMag3	kAperMag3Err	kAperMag6	kAperMag6Err	ymj_1Pnt	ymj_1PntErr	j_1mhPnt	j_1mhPntErr	hmkPntErr	ymj_1Ext	ymj_1ExtErr	j_1mhExt	j_1mhExtErr	hmkExt	hmkExtErr	mergedClass	pstar	pGalaxy	pNoise	pSaturated	eBV	aY	aJ	aH	aK	yGausig	yEll	yPA	yDeBlend	yClass	yClassStat	j_1Gausig	j_1Ell	j_1PA	j_1DeBlend	j_1Class	j_1ClassStat	j_2Gausig	j_2Ell	j_2PA	j_2DeBlend	j_2Class	j_2ClassStat	hGausig	hEll	hPA	hDeBlend	hClass	hClassStat	kGausig	kEll	kPA	kDeBlend	kClass	kClassStat	GroupID_ukidss_old	GroupSize_ukidss_old	Separation_ukidss	GroupID_ukidss	GroupSize_ukidss
15288	-99.0	-99.0	-99.0	-99.0	18.88800123	0.0035	18.89049823	0.0012	18.94603294	0.0018	18.687273322	0.0022	18.772053042	0.0074	18.965933	0.056495	19.056147	0.070861	19.317013	0.107276	18.912298	0.080175	-99	-99	18.796783	0.026377	18.864769	0.038169	18.79844	0.055444	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	18.447	0.042	17.751	0.048	16.786	0.202	15.953	0.535	4194303	1.7967806	101884	0	5	4	2	7750	29.2121906281	-0.759665369987	8.913618	58.084328	-99.0	-99.0	1.8090889e-14	-99.0	19.763481	-99	-99.0	2.4731538e-14	-99.0	9.13452	3.910323e-14	4.802574e-14	3.0228522e-14	29.6074	0.0	0.0	44.961117	no	1237663783136460810	29.2118057926	-0.759054821936	0.9331659	2.598096	no	453806688202418176	QSO	0.0	0.9932957	1	1	-99	-99.0	-99.0	-99.0	-99.0	-99.0	0.14759877	0.10860177	0.07876706	0.059726678	0.042346958	739	203.255	797.941	29.2117985	-0.7590205	19.384	0.0021	19.196	0.0023	19.1077	0.0027	19.0622	0.0031	19.0038	0.0049	19.0356	19.0093	0.0046	2.072	1.92	-62.9	0.074	3.5	4.62	1.38	0	1.0	12.0	3814.0	203.268	797.688	29.2117971	-0.7590483	19.3127	0.0007	19.1464	0.0008	19.0686	0.0009	19.0268	0.0011	18.968	0.0017	18.9991	18.9854	0.0014	2.128	1.968	-64.8	0.075	3.5	3.96	1.276	0	1.0	12.0	3958.0	204.271	797.63	29.2117967	-0.7590547	19.2518	0.001	19.1263	0.0012	19.0653	0.0015	19.0321	0.0017	18.9834	0.0027	19.0248	19.0083	0.002	1.847	1.764	40.2	0.045	3.5	3.96	1.052	0	1.0	12.0	3488.0	203.291	797.643	29.2117945	-0.7590533	18.947	0.0013	18.8338	0.0016	18.7779	0.0019	18.7463	0.0022	18.6969	0.0035	18.747	18.7304	0.0024	1.729	1.667	79.1	0.036	3.5	3.96	0.944	0	1.0	12.0	1887.0	203.303	797.617	29.2117932	-0.7590561	19.0267	0.0048	18.9007	0.0057	18.8421	0.0068	18.8016	0.0079	18.7516	0.0126	18.8144	18.7744	0.0094	1.653	1.556	-6.4	0.059	3.5	4.62	1.036	0	1.0	12.0	1	1	1	1	1	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	-99	-99.0	-99	-99	J015650.81-004532.6	29.211792	-0.759094	0.2077	0.2195	-0.0617	25.7	0.9706	22.5	0.8998	5.4	1.023	2.0	0.9895	0.9685	1	0	0.0	0.0	0.0	0.0	0000	0	010n	AABB	0.0	22	23	19	23	4	23	1	23	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	0.227252763312	-99	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99.0	-99.0	-99	-99.0	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99	-99	433867832532	29.2117626	-0.7590529	29.2117694	-0.7590588	-999999500.0	-999999500.0	2005.686618	-999999500.0	-999999500.0	-999999500.0	-999999500.0	156.4081701	-59.3112752	18.960157	0.045884	18.966005	0.100691	19.028037	0.053052	18.748273	0.100411	-99.0	-99.0	-99.0	-99.0	19.254004	0.082914	19.626547	0.259326	18.905767	0.064497	18.664844	0.116554	0.24534	0.070142	0.223938	0.098434	0.105046	0.24534	0.070142	0.223938	0.098434	0.875479	0.105046	-1.0	0.996753	0.003076	0.000171	0.0	0.028633	0.034675	0.025455	0.01655	0.010308	1.447377	0.111279	40.028168	0.0	-1.0	-1.325707	2.202899	0.122966	122.52487	0.0	1.0	2.310461	-999999500.0	-999999500.0	-999999500.0	-99999999.0	-9999.0	-999999500.0	1.335641	0.424392	79.9894	0.0	-1.0	-2.116688	1.340611	0.227352	82.266624	0.0	-1.0	-0.030966	-99	-99	0.15563376371	-99	-99
15292	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	19.607608	0.102082	19.16409	0.088541	19.010829	0.091384	18.477592	0.056373	-99	-99	19.085159	0.033919	18.836773	0.037307	18.587864	0.046209	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	4194303	0.4222689	3456	0	0	4	0	7750	29.3204879761	-0.884550035	0.7496647	169.13249	-99.0	-99.0	3.7371564e-15	-99.0	6.34057	-99	-99.0	3.3956507e-14	-99.0	18.8512	2.1067119e-14	2.5442359e-14	1.6755796e-14	24.6886	0.0	0.0	43.13894	no	1237657069549322337	29.3205056246	-0.884636819879	0.9991263	0.31881878	no	788134919485286400	QSO	0.0	0.5703841	0	0	-99	-99.0	-99.0	-99.0	-99.0	-99.0	0.14573647	0.107231505	0.07777323	0.058973085	0.04181265	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99	-99	-99	-99	-99	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	-99	-99.0	-99	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99	-99	-99.0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99.0	-99.0	-99	-99.0	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99	-99	433868701328	29.3204678	-0.884634	29.3204733	-0.8846199	-999999500.0	-999999500.0	2005.6866203	-999999500.0	-999999500.0	-999999500.0	-999999500.0	156.7150107	-59.3669582	19.625726	0.082731	19.25089	0.135604	19.339325	0.07999	19.063897	0.152046	-99.0	-99.0	-99.0	-99.0	18.980377	0.072099	19.15179	0.188395	18.521038	0.045443	18.371272	0.095077	0.599504	0.115078	0.808741	0.107688	0.085225	0.599504	0.115078	0.808741	0.107688	0.986502	0.085225	1.0	9.525806e-06	0.999981	9.525806e-06	0.0	0.028272	0.034237	0.025133	0.016341	0.010178	1.301612	0.143012	121.35272	0.0	1.0	1.370143	2.140691	0.157461	1.585693	0.0	1.0	3.408018	-999999500.0	-999999500.0	-999999500.0	-99999999.0	-9999.0	-999999500.0	1.495353	0.187301	5.853168	0.0	1.0	1.265163	1.596196	0.125877	36.99011	0.0	1.0	7.029963	-99	-99	0.136530091891	-99	-99
15293	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	20.294083802	0.0123	19.94865472	0.0257	19.85812	0.121268	19.463443	0.107494	18.991542	0.085521	18.551237	0.058286	-99	-99	19.636623	0.055377	19.054952	0.045229	18.608689	0.047068	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	17.73	0.032	17.246	0.04	16.265	0.123	14.803	0.222	4194303	-99.0	101856	0	2	4	2	7750	29.3561019897	-0.853904128075	1.0120735	169.13249	-99.0	1.2529525e-14	1.4821257e-14	1.0083641e-14	29.422821	-99	5.748661e-14	6.780364e-14	4.8207376e-14	38.1919	5.923595e-14	6.674846e-14	5.1798538e-14	67.3224	-999.0	-999.0	-999.0	no	1237657069549388227	29.3558946992	-0.854059208579	0.9944343	0.9319049	no	-99	-99	-999.0	-99.0	0	0	-99	-99.0	-99.0	-99.0	-99.0	-99.0	0.13818218	0.101673126	0.07374183	0.055916198	0.03964528	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-39.6	-99	-99.0	-99.0	457.0	1615.146	1841.794	29.3558974	-0.8540866	20.8941	0.0079	20.668	0.0085	20.5336	0.0094	20.4392	0.0104	20.2964	0.0152	20.35	20.2784	0.0195	2.353	2.06	49.6	0.125	3.51	5.94	1.4	0	3.0	12.0	339.0	1615.104	1841.865	29.3559021	-0.8540787	20.4993	0.0164	20.2622	0.0176	20.1356	0.0196	20.0662	0.022	19.897	0.0314	19.9883	19.8993	0.0356	2.087	1.733	41.6	0.169	3.96	5.94	1.628	0	3.0	12.0	-99	-99	-99	0	0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	-99	-99.0	-99	-99	J015725.40-005114.6	29.3558843	-0.8540995	0.1426	0.1454	-0.0315	33.8	0.9494	26.9	0.9068	8.8	0.8783	4.9	1.071	0.9483	1	0	0.0	0.0	0.0	0.0	0000	0	01nn	AAAB	0.0	22	22	22	22	3	22	2	22	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	0.118767877659	-99	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99.0	-99.0	-99	-99.0	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99	-99	433868709361	29.355884	-0.8540674	29.3558659	-0.8540305	-999999500.0	-999999500.0	2005.6866244	-999999500.0	-999999500.0	-999999500.0	-999999500.0	156.7456699	-59.3228677	19.919592	0.099463	19.607161	0.180516	19.546844	0.089388	19.452911	0.199506	-99.0	-99.0	-99.0	-99.0	19.025671	0.069354	19.284574	0.207111	18.546949	0.045544	18.636661	0.116321	0.685379	0.133728	0.97051	0.113138	0.082971	0.685379	0.133728	0.97051	0.113138	1.005566	0.082971	1.0	9.525806e-06	0.999981	9.525806e-06	0.0	0.026806	0.032462	0.023831	0.015494	0.00965	1.248414	0.061901	5.885871	0.0	1.0	2.089568	2.534301	0.252682	175.11563	0.0	1.0	3.447879	-999999500.0	-999999500.0	-999999500.0	-99999999.0	-9999.0	-999999500.0	1.386352	0.049375	35.910275	0.0	1.0	1.396665	1.360436	0.020911	136.73888	0.0	1.0	2.36803	-99	-99	0.048506210137	-99	-99
15295	-99.0	-99.0	-99.0	-99.0	21.20785351	0.0226	21.021100914	0.0093	20.667627186	0.0081	20.441089826	0.0118	20.420081137	0.0268	20.937543	0.342147	20.11697	0.211404	19.461368	0.137301	20.042469	0.233086	-99	-99	20.103697	0.084741	19.883379	0.094922	19.495802	0.104828	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	19.189	0.063	19.146	0.144	17.785	-99.0	15.957	-99.0	4194303	-99.0	101884	0	5	4	2	7750	29.2738933563	-0.874781548977	1.3457317	171.36795	-99.0	-99.0	1.6098683e-14	-99.0	13.79034	-99	-99.0	2.7021506e-14	-99.0	5.57079	3.6978965e-14	4.6338835e-14	2.8719536e-14	19.5254	-999.0	-999.0	-999.0	no	1237657069549322568	29.2738429211	-0.874687343365	0.99466	0.38467515	no	-99	-99	-999.0	0.9890013	1	1	-99	-99.0	-99.0	-99.0	-99.0	-99.0	0.14854649	0.109299086	0.079272814	0.060110174	0.042618863	537	2361.335	1653.693	29.2738072	-0.8746662	21.6741	0.015	21.4848	0.0167	21.3933	0.0192	21.3557	0.0223	21.3491	0.0369	21.3564	21.346	0.0362	1.787	1.527	-84.3	0.146	3.67	5.94	1.548	0	4.0	12.0	957.0	2361.258	1653.866	29.2738157	-0.8746473	21.4435	0.0061	21.2584	0.0069	21.1746	0.008	21.1342	0.0092	21.0897	0.0147	21.1304	21.095	0.0135	1.904	1.582	-61.4	0.169	3.5	5.28	1.42	0	4.0	12.0	1230.0	2361.329	1653.817	29.2738078	-0.8746526	20.9911	0.0052	20.8493	0.0061	20.781	0.0071	20.7423	0.0083	20.7095	0.0134	20.7469	20.7149	0.0102	1.694	1.611	65.5	0.049	3.51	4.62	1.12	0	4.0	12.0	1034.0	2361.388	1654.878	29.2738013	-0.874646	20.7237	0.0067	20.603	0.008	20.5427	0.0095	20.5088	0.0111	20.4647	0.0178	20.5012	20.4975	0.0122	1.813	1.573	71.4	0.132	3.8	3.96	1.06	0	4.0	12.0	649.0	2361.306	1654.869	29.2738104	-0.8746469	20.6853	0.0194	20.5296	0.0224	20.4699	0.0266	20.4488	0.0312	20.4797	0.0535	20.4627	20.4687	0.044	1.455	1.349	11.4	0.073	3.62	5.94	1.252	0	4.0	12.0	1	1	1	0	1	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	-99	-99.0	-99	-99	J015705.70-005228.8	29.2738026	-0.8746625	0.4329	0.4474	-0.1244	17.2	0.814	7.5	0.9192	0.2	1.042	-1.6	0.9066	0.9172	1	0	0.0	0.0	0.0	0.0	0000	0	1nnn	ABUU	0.0	12	23	2	23	0	23	0	23	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99	0.331708146306	-99	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99	-99.0	-99.0	-99	-99.0	-99	-99.0	-99.0	-99.0	-99.0	-99	-99	-99.0	-99	-99	433868701307	29.2738158	-0.8747107	29.2738187	-0.8746704	-999999500.0	-999999500.0	2005.6866203	-999999500.0	-999999500.0	-999999500.0	-999999500.0	156.6257864	-59.3813925	20.873632	0.254519	20.835635	0.579806	19.93796	0.1377	20.281999	0.465517	-99.0	-99.0	-99.0	-99.0	19.640302	0.130747	19.569549	0.275354	19.959532	0.16565	19.801296	0.350732	1.248951	0.289381	0.74762	0.189885	0.211033	1.248951	0.289381	0.74762	0.189885	0.208052	0.211033	1.0	0.003076	0.996753	0.000171	0.0	0.028817	0.034897	0.025618	0.016656	0.010374	0.870193	0.230703	116.137405	0.0	-1.0	-1.881118	1.670772	0.24212	85.1887	0.0	1.0	0.793811	-999999500.0	-999999500.0	-999999500.0	-99999999.0	-9999.0	-999999500.0	1.2443	0.139836	166.88281	0.0	1.0	1.131865	1.058995	0.180783	146.87497	0.0	1.0	0.845662	-99	-99	0.128843420633	-99	-99
